Geneid	Length	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_52Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_74Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_79Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_78Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_22Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_15Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_51Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_75Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_47Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_14Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_9Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_8Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_6Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_80Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_73Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_72Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_17Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_49Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_5Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_76Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_16Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_48Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_77Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_12_R1Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_13Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_8Aligned.sortedByCoord.out.bam
ENSMMUG00000021030	2968	20	0	23	0	5447	2204	0	257	0	6	15	6	1	575	0	887	0	1265	48	2	163	1421	4	1204	258	0	64	1059	0	404	70	0	0	585	31	0
ENSMMUG00000018699	4837	0	0	1289	0	0	127	1598	648	0	1053	0	0	0	18	1856	0	32	0	2661	2	371	0	205	0	0	0	1312	0	0	348	777	0	3123	0	2	2
ENSMMUG00000052652	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012037	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0
ENSMMUG00000058087	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062985	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011146	4197	0	59	0	93	472	0	0	2277	0	585	225	0	2	2	38	0	888	2	118	0	350	2	991	0	817	321	0	810	885	0	0	715	6	0	7470	0
ENSMMUG00000049961	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSMMUG00000015173	3517	122	0	556	62	24	560	2806	0	0	1619	0	0	0	428	4	3882	2	0	729	1234	926	238	334	1855	1205	735	1074	2862	0	3810	496	2	1	0	3	142
ENSMMUG00000013391	948	0	0	0	0	0	0	0	0	0	0	4	0	4	8	3	0	10	4	0	0	32	0	0	0	0	0	0	0	0	0	0	6	37	0	2	0
ENSMMUG00000013639	9053	3256	2642	4420	3366	690	5185	4370	5885	174	380	1402	210	206	5234	3010	1621	2	4721	6649	5787	1675	1169	1978	6969	3311	3862	10980	9303	0	3726	3205	6	10	3962	34	13
ENSMMUG00000062210	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058126	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061454	1865	0	150	618	0	0	0	0	0	0	0	0	0	2	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032293	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000056654	1404	14	52	40	16	98	22	4	106	64	28	136	80	8	82	36	20	76	568	118	32	14	102	14	40	14	86	322	12	224	12	62	40	120	32	90	18
ENSMMUG00000017333	4082	540	0	0	0	0	0	0	0	0	0	1014	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	3	0	0	0	0	0	0	0	28	0
ENSMMUG00000062942	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000065097	3852	0	0	580	0	1268	0	0	346	0	0	2	0	2	0	3468	2	2	1	0	0	0	2098	0	0	898	0	0	0	0	0	352	2	0	50	2	0
ENSMMUG00000014620	3700	108	567	721	193	500	0	0	831	0	508	772	2	6	1756	157	1899	0	1832	1093	262	484	299	925	213	0	1824	82	3521	0	740	137	26	7	672	4	0
ENSMMUG00000059151	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063750	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053012	747	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008518	1693	0	0	0	0	0	35	1725	2	672	0	0	0	2	0	734	229	24	603	0	0	348	0	0	0	0	0	240	0	0	1131	909	0	0	215	0	0
ENSMMUG00000021082	3408	3	988	128	0	0	128	4012	28	1	0	0	0	0	828	144	0	0	1256	0	46	101	230	623	2096	170	0	0	365	0	34	244	0	0	889	0	0
ENSMMUG00000009981	2504	44	279	1855	4	0	1979	4171	3985	12	733	0	0	0	2177	1309	1661	2	1785	4035	1248	381	58	25	1601	5107	69	931	2272	0	0	87	0	0	4538	1	0
ENSMMUG00000056439	1131	0	0	0	0	0	4	0	0	4	0	0	0	0	0	734	0	0	92	0	0	65	0	0	0	0	0	176	0	0	950	108	0	0	0	0	0
ENSMMUG00000044166	2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008515	1768	0	547	0	830	4176	50	0	1068	0	0	53	0	2	257	1057	6	0	69	350	0	176	83	0	0	0	218	385	1172	0	554	390	332	8	0	0	0
ENSMMUG00000008709	5642	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896
ENSMMUG00000011149	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049701	1972	0	0	0	0	186	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	836	0	0	0	0
ENSMMUG00000055220	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062280	2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049651	2625	0	0	0	0	0	0	0	102	0	0	0	0	0	102	0	173	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000676	2932	0	0	0	0	0	202	0	0	0	0	413	0	0	6	1740	0	0	406	990	4	0	1096	0	0	358	267	322	0	0	0	38	2	2	746	0	0
ENSMMUG00000055024	2994	0	0	0	0	0	0	0	0	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049494	1287	0	0	86	0	41	0	0	0	0	0	0	0	2	0	0	0	0	410	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053426	2822	0	0	130	932	912	0	182	2	962	0	6	0	6	6	344	820	10	0	4742	976	0	84	2	0	0	0	0	0	2	0	376	2	10	0	2	0
ENSMMUG00000026871	104	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	114	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063003	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000028337	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002400	4475	0	0	0	552	0	3821	0	5646	0	0	4	0	2	0	4986	2	4	1758	4383	122	748	723	10	652	1812	1176	0	0	0	0	1320	2	6	0	4	1070
ENSMMUG00000021642	5174	0	0	0	0	0	0	4	0	0	0	0	10	0	6	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0
ENSMMUG00000022510	2846	0	442	2061	334	0	1294	0	1156	0	1236	1592	0	1	1338	6	4	2	1178	2474	483	34	821	1274	2848	64	405	617	0	0	0	633	2	0	1020	0	28
ENSMMUG00000050913	4618	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	3246	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052790	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000045497	8248	0	0	0	0	549	0	2	10	0	2	20	0	886	0	2	4	0	0	9673	0	6	124	0	0	0	0	2	0	0	2	0	0	0	0	0	359
ENSMMUG00000021641	6441	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	1526	0	536	2	0	0	0	1618	4	0	0	0	0	0	0	1820	4306	0
ENSMMUG00000064508	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000027811	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021640	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	391	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059264	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063959	4121	2	0	7	0	813	796	32	16	0	0	12	0	6	1723	746	168	0	34	73	1474	563	844	782	0	2	1336	754	0	0	0	0	6	10	788	4272	0
ENSMMUG00000055124	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000838	8011	0	853	1536	306	59	141	6	306	0	828	381	0	0	2846	36	547	0	150	2	188	434	350	89	0	1060	346	2136	3105	2596	1	851	0	256	1879	0	30
ENSMMUG00000060784	2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057158	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012227	3793	1331	755	2502	0	52	565	1324	285	0	324	312	0	0	120	6	0	2	2	10	1209	0	0	0	33	0	410	177	1492	0	664	1945	22	5091	370	2	0
ENSMMUG00000015174	2808	35	0	42	0	34	2	0	0	0	18	0	0	0	0	216	0	0	0	0	568	18	385	2	198	0	0	0	0	0	0	456	176	0	0	0	0
ENSMMUG00000051963	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050852	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020726	4729	0	116	2554	0	2442	1290	0	762	0	725	434	0	2	2384	259	303	2	4	2542	51	22	0	0	170	166	0	1089	2072	0	4173	224	36	2	11	7360	0
ENSMMUG00000032284	4323	0	4	0	0	60	18	0	0	0	452	306	3172	0	36	10	0	0	2610	693	0	2	1618	74	0	22	800	1287	12	0	0	370	0	358	802	0	11
ENSMMUG00000010335	4887	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	36	0	22	0	0	0	0	0	0	0	0	0	784	0	0	0	0	0
ENSMMUG00000009781	2751	0	0	2	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	72	1650	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060677	321	0	1	0	16	0	0	0	0	0	129	0	0	14	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	273	115	0	0	0	12	0
ENSMMUG00000046915	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000038836	1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0
ENSMMUG00000051471	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049808	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013591	3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	50	0	0	21	0	0	0	0	0	244	0	0	0	0	0
ENSMMUG00000003472	3841	2	342	1458	2298	1	0	0	182	0	0	946	0	6	4	72	1930	906	8	1488	519	4	221	0	0	0	958	653	0	2	440	602	0	8	0	8	426
ENSMMUG00000021535	7733	0	648	511	228	4	17	0	20	747	0	0	464	2	0	2	8	4	132	18	3520	8	427	0	2270	632	0	19	2	0	36	2090	320	2	0	6422	0
ENSMMUG00000054938	1302	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	322	0	141	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMMUG00000016569	5181	0	1450	1314	8	0	1273	22	2186	0	2579	162	0	1	0	16	129	2	1463	8	426	1114	872	262	10	1367	336	0	120	0	20	1910	1308	152	0	1042	2
ENSMMUG00000002227	4312	0	950	1160	56	2	1180	709	12	0	260	386	0	1	230	98	9	0	152	211	313	0	149	0	863	1447	0	688	776	0	72	163	0	0	113	0	1169
ENSMMUG00000021116	11864	0	2	4	2	0	426	1375	0	0	722	1033	140	0	3772	0	1546	2	684	3776	1236	61	1752	574	2987	3284	0	1607	550	2	5372	261	0	8	4099	0	0
ENSMMUG00000059549	2072	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019528	3180	0	57	204	499	0	0	60	50	0	406	6	0	0	4	2	0	4	35	2141	270	909	6	0	0	154	2911	670	0	58	10	0	3332	3	0	0	3
ENSMMUG00000003786	9888	170	838	1546	19	0	1024	22	878	0	1684	160	45	2	1020	0	130	2	1418	8	767	1202	920	474	0	220	336	0	587	0	20	914	2540	154	2	1042	64
ENSMMUG00000019527	3433	0	0	0	176	0	1150	0	0	0	0	2	0	0	0	0	0	0	1821	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	18
ENSMMUG00000006787	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
ENSMMUG00000009358	4626	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	660	0
ENSMMUG00000000243	5427	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	182	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054681	2448	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	291	0	2	2	0	2
ENSMMUG00000058823	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052630	117	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063419	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062278	1335	173	0	24	0	0	200	0	0	0	6	601	0	0	12	0	0	0	0	0	2	0	0	8	6	0	0	0	0	0	10	46	0	0	0	0	0
ENSMMUG00000006786	5373	0	6	0	532	0	25	0	0	0	0	4	0	0	4	0	0	8	2	0	0	0	73	0	77	0	0	96	47	0	0	0	2	2	0	0	0
ENSMMUG00000000244	5932	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	305	322	0	2	0	0	2	0	0	0	0	0	0	0	0	507
ENSMMUG00000027268	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050780	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009354	2149	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016130	1745	38	0	2012	2	0	1232	0	307	134	187	415	0	286	577	2	0	4	1631	762	1886	2	818	0	119	1407	36	49	1334	0	293	203	0	0	128	2	0
ENSMMUG00000057691	2304	0	0	0	409	0	214	337	13	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	0	0
ENSMMUG00000034851	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060515	1569	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0
ENSMMUG00000000134	1713	6308	2799	2098	1436	574	6348	2899	7260	7516	1966	2904	0	7456	22	3720	1734	28	9164	3836	6158	2186	6698	67	1762	2922	2568	4	1670	12276	2	3560	394	40	1538	19902	2
ENSMMUG00000056100	2430	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000245	10431	0	0	0	0	0	0	0	115	0	0	0	0	0	102	1392	19	8	2	1	0	274	376	0	0	0	0	0	0	0	0	0	339	0	0	0	0
ENSMMUG00000009350	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0
ENSMMUG00000009347	1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	48	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005782	4269	313	135	158	278	0	411	259	684	228	162	103	0	422	9	346	118	3	543	1151	469	130	620	532	150	152	110	4	73	493	1	229	20	9192	427	1267	0
ENSMMUG00000012334	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017823	2409	0	0	704	444	259	608	866	2504	0	0	604	0	6	2483	0	606	6	745	576	468	1	20	114	602	148	1962	604	605	0	0	419	2	2	0	4	2
ENSMMUG00000058719	1840	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0
ENSMMUG00000063323	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000044424	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000025751	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005785	4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	286	8	0	0	0	0	461	0	0	0	0	0	0	95	10	0	2	0
ENSMMUG00000017819	5316	1283	850	76	2233	2769	331	1016	0	0	737	2	0	0	26	3588	143	0	989	25	1381	381	285	0	317	129	4	541	0	0	156	986	0	0	317	2	388
ENSMMUG00000049297	1448	0	0	0	0	0	535	0	0	0	153	353	0	0	0	0	0	0	410	0	1089	2	0	412	1173	0	0	220	0	0	708	1205	0	0	624	0	0
ENSMMUG00000050661	1758	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ENSMMUG00000035725	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050757	3753	0	0	0	0	0	0	518	0	0	0	0	0	0	0	2	0	6	0	450	218	0	0	55	0	346	450	0	0	0	0	0	2	0	0	0	0
ENSMMUG00000056198	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011434	7004	2	80	533	0	6338	0	0	128	0	1934	69	1	0	44	2	0	1	0	0	2	78	49	544	0	1533	0	47	0	0	0	354	2117	3	0	3296	1060
ENSMMUG00000058395	2847	0	48	0	0	0	20	0	1669	941	0	2017	0	0	0	0	0	7	1458	0	0	0	147	138	0	0	0	0	2	21	238	0	0	0	0	2	0
ENSMMUG00000001817	759	0	74	64	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	94	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013649	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004758	6212	0	1332	884	23	2	1314	4107	2365	1828	2106	981	2	12	608	974	4	0	2912	2249	25	1825	1459	932	894	4051	1912	99	1427	2548	2707	1184	0	330	1356	2514	0
ENSMMUG00000055405	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058965	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023203	4788	4	2622	1389	0	2537	1314	2	1338	0	1401	287	0	330	0	2043	846	2	270	422	820	1765	1368	2900	5692	0	136	9	322	448	920	504	3120	2	0	692	1946
ENSMMUG00000012322	4221	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057650	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055	0	0	0	0	735	0	0	0	0	0	0	0	15	0	0	0	0	0
ENSMMUG00000035909	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSMMUG00000011435	1101	0	0	0	0	0	0	0	0	0	0	724	0	0	0	0	1	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000056097	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000042699	1881	0	0	0	71	0	1	494	0	0	2	0	0	0	0	0	0	0	536	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	334
ENSMMUG00000017817	4540	0	38	355	11	0	136	2206	4117	0	1108	698	0	0	654	365	0	2	1235	1041	326	380	1878	3	3754	382	4	878	0	0	431	1398	0	0	1387	10	243
ENSMMUG00000007266	3995	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	2	0	1	14	0	0	0	24	2	1	0	0	1	2	642	0	0	0
ENSMMUG00000055584	1046	4	1288	600	2006	1680	973	1958	3332	5480	1520	3760	3734	2138	736	3984	462	518	1274	6008	1144	2151	1542	1078	855	354	7734	631	798	4746	34	2022	2252	4586	1428	13294	0
